timestamp,sensor_id,temp_c,humedad_pct
2026-04-26 07:05:00,SENSOR-A,26.4,49.0
2026-04-26 07:10:00,SENSOR-A,24.0,50.0
2026-04-26 07:15:00,SENSOR-A,26.8,71.9
2026-04-26 07:20:00,SENSOR-A,26.7,59.2
2026-04-26 07:25:00,SENSOR-A,27.2,50.4
2026-04-26 07:30:00,SENSOR-A,25.8,52.1
2026-04-26 07:35:00,SENSOR-A,27.3,59.6
2026-04-26 07:40:00,SENSOR-A,28.8,52.1
2026-04-26 07:45:00,SENSOR-A,27.2,48.5
2026-04-26 07:50:00,SENSOR-A,25.6,62.1
2026-04-26 07:55:00,SENSOR-A,26.9,65.7
2026-04-26 08:00:00,SENSOR-A,27.5,47.1
2026-04-26 08:05:00,SENSOR-A,28.8,56.9
2026-04-26 08:10:00,SENSOR-A,27.4,61.9
2026-04-26 08:15:00,SENSOR-A,26.2,54.8
2026-04-26 08:20:00,SENSOR-A,26.3,58.2
2026-04-26 08:25:00,SENSOR-A,24.2,59.2
2026-04-26 08:30:00,SENSOR-A,26.8,36.0
2026-04-26 08:35:00,SENSOR-A,25.4,59.7
2026-04-26 08:40:00,SENSOR-A,25.5,53.8
2026-04-26 08:45:00,SENSOR-A,27.3,63.8
2026-04-26 08:50:00,SENSOR-A,25.8,52.5
2026-04-26 08:55:00,SENSOR-A,26.2,59.6
2026-04-26 09:00:00,SENSOR-A,26.4,57.5
2026-04-26 09:05:00,SENSOR-A,28.1,55.9
2026-04-26 09:10:00,SENSOR-A,27.3,46.6
2026-04-26 09:15:00,SENSOR-A,26.8,63.7
2026-04-26 09:20:00,SENSOR-A,27.0,49.8
2026-04-26 09:25:00,SENSOR-A,28.6,48.4
2026-04-26 09:30:00,SENSOR-A,29.5,56.0
2026-04-26 09:35:00,SENSOR-A,29.8,47.0
2026-04-26 09:40:00,SENSOR-A,27.3,52.5
2026-04-26 09:45:00,SENSOR-A,29.4,60.4
2026-04-26 09:50:00,SENSOR-A,29.4,56.9
2026-04-26 09:55:00,SENSOR-A,28.3,59.4
2026-04-26 10:00:00,SENSOR-A,28.6,65.0
2026-04-26 10:05:00,SENSOR-A,29.7,47.2
2026-04-26 10:10:00,SENSOR-A,29.1,49.3
2026-04-26 10:15:00,SENSOR-A,29.2,61.2
2026-04-26 10:20:00,SENSOR-A,29.0,50.5
2026-04-26 10:25:00,SENSOR-A,29.6,54.3
2026-04-26 10:30:00,SENSOR-A,27.5,52.2
2026-04-26 10:35:00,SENSOR-A,29.5,49.7
2026-04-26 10:40:00,SENSOR-A,29.5,54.7
2026-04-26 10:45:00,SENSOR-A,30.2,39.9
2026-04-26 10:50:00,SENSOR-A,29.8,49.5
2026-04-26 10:55:00,SENSOR-A,29.5,59.1
2026-04-26 11:00:00,SENSOR-A,27.9,49.2
2026-04-26 11:05:00,SENSOR-A,28.8,55.9
2026-04-26 11:10:00,SENSOR-A,29.3,53.8
2026-04-26 11:15:00,SENSOR-A,28.0,63.5
2026-04-26 11:20:00,SENSOR-A,29.8,58.5
2026-04-26 11:25:00,SENSOR-A,28.3,56.2
2026-04-26 11:30:00,SENSOR-A,30.6,41.1
2026-04-26 11:35:00,SENSOR-A,28.4,46.1
2026-04-26 11:40:00,SENSOR-A,28.7,50.5
2026-04-26 11:45:00,SENSOR-A,29.5,52.1
2026-04-26 11:50:00,SENSOR-A,27.6,41.4
2026-04-26 11:55:00,SENSOR-A,30.1,51.3
2026-04-26 12:00:00,SENSOR-A,29.7,49.2
2026-04-26 12:05:00,SENSOR-A,28.5,52.4
2026-04-26 12:10:00,SENSOR-A,28.3,50.7
2026-04-26 12:15:00,SENSOR-A,29.0,63.5
2026-04-26 12:20:00,SENSOR-A,28.1,51.8
2026-04-26 12:25:00,SENSOR-A,29.8,60.1
2026-04-26 12:30:00,SENSOR-A,29.1,57.0
2026-04-26 12:35:00,SENSOR-A,29.9,46.0
2026-04-26 12:40:00,SENSOR-A,28.4,60.4
2026-04-26 12:45:00,SENSOR-A,31.0,57.0
2026-04-26 12:50:00,SENSOR-A,30.1,53.3
2026-04-26 12:55:00,SENSOR-A,26.8,62.2
2026-04-26 13:00:00,SENSOR-A,28.2,68.4
2026-04-26 13:05:00,SENSOR-A,28.9,58.7
2026-04-26 13:10:00,SENSOR-A,28.7,49.1
2026-04-26 13:15:00,SENSOR-A,27.5,45.1
2026-04-26 13:20:00,SENSOR-A,28.9,54.0
2026-04-26 13:25:00,SENSOR-A,27.4,44.0
2026-04-26 13:30:00,SENSOR-A,30.2,57.9
2026-04-26 13:35:00,SENSOR-A,26.2,59.2
2026-04-26 13:40:00,SENSOR-A,28.6,62.2
2026-04-26 13:45:00,SENSOR-A,28.1,58.4
2026-04-26 13:50:00,SENSOR-A,30.1,47.7
2026-04-26 13:55:00,SENSOR-A,28.7,57.9
2026-04-26 14:00:00,SENSOR-A,27.1,53.3
2026-04-26 14:05:00,SENSOR-A,29.8,45.3
2026-04-26 14:10:00,SENSOR-A,28.7,34.6
2026-04-26 14:15:00,SENSOR-A,27.0,54.0
2026-04-26 14:20:00,SENSOR-A,27.6,57.2
2026-04-26 14:25:00,SENSOR-A,26.2,37.5
2026-04-26 14:30:00,SENSOR-A,27.5,54.0
2026-04-26 14:35:00,SENSOR-A,25.8,70.6
2026-04-26 14:40:00,SENSOR-A,25.9,52.0
2026-04-26 14:45:00,SENSOR-A,29.7,57.1
2026-04-26 14:50:00,SENSOR-A,27.7,63.1
2026-04-26 14:55:00,SENSOR-A,27.5,65.7
2026-04-26 15:00:00,SENSOR-A,28.6,50.4
2026-04-26 15:05:00,SENSOR-A,26.3,56.2
2026-04-26 15:10:00,SENSOR-A,27.3,67.1
2026-04-26 15:15:00,SENSOR-A,27.4,61.2
2026-04-26 15:20:00,SENSOR-A,27.6,50.8
2026-04-26 15:25:00,SENSOR-A,27.3,50.6
2026-04-26 15:30:00,SENSOR-A,26.8,54.7
2026-04-26 15:35:00,SENSOR-A,28.6,65.3
2026-04-26 15:40:00,SENSOR-A,27.5,60.2
2026-04-26 15:45:00,SENSOR-A,25.5,55.4
2026-04-26 15:50:00,SENSOR-A,27.1,56.8
2026-04-26 15:55:00,SENSOR-A,25.1,38.1
2026-04-26 16:00:00,SENSOR-A,29.6,53.3
2026-04-26 16:05:00,SENSOR-A,25.5,57.6
2026-04-26 16:10:00,SENSOR-A,26.4,64.2
2026-04-26 16:15:00,SENSOR-A,26.3,46.4
2026-04-26 16:20:00,SENSOR-A,26.0,56.2
2026-04-26 16:25:00,SENSOR-A,27.3,57.5
2026-04-26 16:30:00,SENSOR-A,26.7,53.6
2026-04-26 16:35:00,SENSOR-A,26.6,46.0
2026-04-26 16:40:00,SENSOR-A,29.8,37.7
2026-04-26 16:45:00,SENSOR-A,26.1,50.2
2026-04-26 16:50:00,SENSOR-A,25.7,59.9
2026-04-26 16:55:00,SENSOR-A,25.5,53.4
2026-04-26 17:00:00,SENSOR-A,25.7,63.2
2026-04-26 17:05:00,SENSOR-A,25.4,69.3
2026-04-26 17:10:00,SENSOR-A,23.9,55.6
2026-04-26 17:15:00,SENSOR-A,26.9,59.7
2026-04-26 17:20:00,SENSOR-A,24.0,59.0
2026-04-26 17:25:00,SENSOR-A,26.7,60.6
2026-04-26 17:30:00,SENSOR-A,26.1,58.4
2026-04-26 17:35:00,SENSOR-A,23.2,42.4
2026-04-26 17:40:00,SENSOR-A,25.5,47.5
2026-04-26 17:45:00,SENSOR-A,23.4,65.5
2026-04-26 17:50:00,SENSOR-A,27.3,49.4
2026-04-26 17:55:00,SENSOR-A,25.9,50.4
2026-04-26 18:00:00,SENSOR-A,24.2,61.5
2026-04-26 18:05:00,SENSOR-A,25.5,55.6
2026-04-26 18:10:00,SENSOR-A,20.8,71.8
2026-04-26 18:15:00,SENSOR-A,25.8,45.9
2026-04-26 18:20:00,SENSOR-A,23.6,56.2
2026-04-26 18:25:00,SENSOR-A,23.0,41.8
2026-04-26 18:30:00,SENSOR-A,24.2,42.5
2026-04-26 18:35:00,SENSOR-A,23.4,63.5
2026-04-26 18:40:00,SENSOR-A,25.0,53.3
2026-04-26 18:45:00,SENSOR-A,25.0,56.9
2026-04-26 18:50:00,SENSOR-A,24.2,49.5
2026-04-26 18:55:00,SENSOR-A,25.9,51.7
2026-04-26 19:00:00,SENSOR-A,24.3,41.9
2026-04-26 19:05:00,SENSOR-A,25.2,55.7
2026-04-26 19:10:00,SENSOR-A,23.7,51.8
2026-04-26 19:15:00,SENSOR-A,23.1,57.2
2026-04-26 19:20:00,SENSOR-A,23.7,60.1
2026-04-26 19:25:00,SENSOR-A,23.7,68.7
2026-04-26 19:30:00,SENSOR-A,22.1,44.4
2026-04-26 19:35:00,SENSOR-A,21.3,42.7
2026-04-26 19:40:00,SENSOR-A,23.1,57.4
2026-04-26 19:45:00,SENSOR-A,24.1,55.6
2026-04-26 19:50:00,SENSOR-A,22.5,56.3
2026-04-26 19:55:00,SENSOR-A,22.3,67.5
2026-04-26 20:00:00,SENSOR-A,23.2,58.4
2026-04-26 20:05:00,SENSOR-A,22.2,57.1
2026-04-26 20:10:00,SENSOR-A,22.2,64.9
2026-04-26 20:15:00,SENSOR-A,21.7,50.4
2026-04-26 20:20:00,SENSOR-A,24.4,53.0
2026-04-26 20:25:00,SENSOR-A,21.9,41.9
2026-04-26 20:30:00,SENSOR-A,20.8,58.3
2026-04-26 20:35:00,SENSOR-A,23.4,60.3
2026-04-26 20:40:00,SENSOR-A,23.0,53.9
2026-04-26 20:45:00,SENSOR-A,22.6,57.1
2026-04-26 20:50:00,SENSOR-A,21.4,50.5
2026-04-26 20:55:00,SENSOR-A,21.6,65.8
2026-04-26 21:00:00,SENSOR-A,24.3,53.7
2026-04-26 21:05:00,SENSOR-A,22.3,58.3
2026-04-26 21:10:00,SENSOR-A,21.5,62.3
2026-04-26 21:15:00,SENSOR-A,22.8,52.0
2026-04-26 21:20:00,SENSOR-A,20.8,46.6
2026-04-26 21:25:00,SENSOR-A,22.8,48.7
2026-04-26 21:30:00,SENSOR-A,20.7,52.4
2026-04-26 21:35:00,SENSOR-A,20.6,37.7
2026-04-26 21:40:00,SENSOR-A,20.7,57.9
2026-04-26 21:45:00,SENSOR-A,22.4,40.0
2026-04-26 21:50:00,SENSOR-A,21.9,53.8
2026-04-26 21:55:00,SENSOR-A,20.5,60.2
2026-04-26 22:00:00,SENSOR-A,20.0,52.5
2026-04-26 22:05:00,SENSOR-A,20.4,52.4
2026-04-26 22:10:00,SENSOR-A,22.3,57.3
2026-04-26 22:15:00,SENSOR-A,20.8,48.2
2026-04-26 22:20:00,SENSOR-A,23.3,57.6
2026-04-26 22:25:00,SENSOR-A,24.6,48.4
2026-04-26 22:30:00,SENSOR-A,21.1,50.6
2026-04-26 22:35:00,SENSOR-A,19.6,46.5
2026-04-26 22:40:00,SENSOR-A,19.9,58.7
2026-04-26 22:45:00,SENSOR-A,21.3,52.0
2026-04-26 22:50:00,SENSOR-A,22.8,50.7
2026-04-26 22:55:00,SENSOR-A,24.0,63.1
2026-04-26 23:00:00,SENSOR-A,19.6,53.6
2026-04-26 23:05:00,SENSOR-A,22.2,53.0
2026-04-26 23:10:00,SENSOR-A,22.8,53.8
2026-04-26 23:15:00,SENSOR-A,19.5,55.4
2026-04-26 23:20:00,SENSOR-A,20.5,49.9
2026-04-26 23:25:00,SENSOR-A,20.9,49.5
2026-04-26 23:30:00,SENSOR-A,20.8,55.7
2026-04-26 23:35:00,SENSOR-A,19.9,65.0
2026-04-26 23:40:00,SENSOR-A,21.5,53.4
2026-04-26 23:45:00,SENSOR-A,23.7,56.6
2026-04-26 23:50:00,SENSOR-A,20.4,74.8
2026-04-26 23:55:00,SENSOR-A,23.1,41.3
2026-04-27 00:00:00,SENSOR-A,21.0,55.3
2026-04-27 00:05:00,SENSOR-A,20.4,53.9
2026-04-27 00:10:00,SENSOR-A,22.4,58.5
2026-04-27 00:15:00,SENSOR-A,20.6,52.5
2026-04-27 00:20:00,SENSOR-A,21.3,51.7
2026-04-27 00:25:00,SENSOR-A,18.2,58.1
2026-04-27 00:30:00,SENSOR-A,21.1,44.0
2026-04-27 00:35:00,SENSOR-A,21.0,41.0
2026-04-27 00:40:00,SENSOR-A,20.6,66.2
2026-04-27 00:45:00,SENSOR-A,20.7,54.7
2026-04-27 00:50:00,SENSOR-A,20.4,33.4
2026-04-27 00:55:00,SENSOR-A,21.2,54.5
2026-04-27 01:00:00,SENSOR-A,20.6,43.7
2026-04-27 01:05:00,SENSOR-A,20.5,51.0
2026-04-27 01:10:00,SENSOR-A,22.5,67.4
2026-04-27 01:15:00,SENSOR-A,20.3,38.4
2026-04-27 01:20:00,SENSOR-A,23.1,52.5
2026-04-27 01:25:00,SENSOR-A,21.2,44.8
2026-04-27 01:30:00,SENSOR-A,21.5,53.4
2026-04-27 01:35:00,SENSOR-A,22.9,59.9
2026-04-27 01:40:00,SENSOR-A,20.3,56.6
2026-04-27 01:45:00,SENSOR-A,20.2,69.7
2026-04-27 01:50:00,SENSOR-A,22.2,66.7
2026-04-27 01:55:00,SENSOR-A,20.1,48.4
2026-04-27 02:00:00,SENSOR-A,20.8,59.9
2026-04-27 02:05:00,SENSOR-A,23.5,48.4
2026-04-27 02:10:00,SENSOR-A,21.2,51.4
2026-04-27 02:15:00,SENSOR-A,23.1,49.4
2026-04-27 02:20:00,SENSOR-A,22.3,59.7
2026-04-27 02:25:00,SENSOR-A,22.0,42.5
2026-04-27 02:30:00,SENSOR-A,21.8,61.3
2026-04-27 02:35:00,SENSOR-A,22.6,54.6
2026-04-27 02:40:00,SENSOR-A,23.0,56.4
2026-04-27 02:45:00,SENSOR-A,22.0,67.0
2026-04-27 02:50:00,SENSOR-A,20.4,72.5
2026-04-27 02:55:00,SENSOR-A,20.9,55.5
2026-04-27 03:00:00,SENSOR-A,24.1,46.6
2026-04-27 03:05:00,SENSOR-A,23.3,61.4
2026-04-27 03:10:00,SENSOR-A,20.7,57.5
2026-04-27 03:15:00,SENSOR-A,24.1,58.8
2026-04-27 03:20:00,SENSOR-A,20.7,58.8
2026-04-27 03:25:00,SENSOR-A,22.9,50.7
2026-04-27 03:30:00,SENSOR-A,23.2,44.5
2026-04-27 03:35:00,SENSOR-A,23.8,52.2
2026-04-27 03:40:00,SENSOR-A,23.2,60.6
2026-04-27 03:45:00,SENSOR-A,24.4,50.2
2026-04-27 03:50:00,SENSOR-A,22.1,58.4
2026-04-27 03:55:00,SENSOR-A,22.7,54.8
2026-04-27 04:00:00,SENSOR-A,22.3,62.3
2026-04-27 04:05:00,SENSOR-A,22.7,52.6
2026-04-27 04:10:00,SENSOR-A,23.7,51.4
2026-04-27 04:15:00,SENSOR-A,23.9,67.2
2026-04-27 04:20:00,SENSOR-A,24.0,56.9
2026-04-27 04:25:00,SENSOR-A,23.3,42.8
2026-04-27 04:30:00,SENSOR-A,23.0,57.9
2026-04-27 04:35:00,SENSOR-A,23.9,48.6
2026-04-27 04:40:00,SENSOR-A,24.3,56.7
2026-04-27 04:45:00,SENSOR-A,23.5,55.2
2026-04-27 04:50:00,SENSOR-A,25.4,59.1
2026-04-27 04:55:00,SENSOR-A,22.9,46.7
2026-04-27 05:00:00,SENSOR-A,23.8,54.2
2026-04-27 05:05:00,SENSOR-A,25.0,56.0
2026-04-27 05:10:00,SENSOR-A,23.9,58.8
2026-04-27 05:15:00,SENSOR-A,23.8,55.2
2026-04-27 05:20:00,SENSOR-A,24.1,65.7
2026-04-27 05:25:00,SENSOR-A,24.8,42.1
2026-04-27 05:30:00,SENSOR-A,24.1,43.0
2026-04-27 05:35:00,SENSOR-A,25.1,53.7
2026-04-27 05:40:00,SENSOR-A,27.2,55.1
2026-04-27 05:45:00,SENSOR-A,24.4,48.8
2026-04-27 05:50:00,SENSOR-A,23.9,46.6
2026-04-27 05:55:00,SENSOR-A,23.1,35.9
2026-04-27 06:00:00,SENSOR-A,25.2,64.2
2026-04-27 06:05:00,SENSOR-A,26.1,58.4
2026-04-27 06:10:00,SENSOR-A,26.6,59.2
2026-04-27 06:15:00,SENSOR-A,26.2,44.6
2026-04-27 06:20:00,SENSOR-A,26.9,67.4
2026-04-27 06:25:00,SENSOR-A,26.8,55.5
2026-04-27 06:30:00,SENSOR-A,24.3,49.3
2026-04-27 06:35:00,SENSOR-A,26.4,44.4
2026-04-27 06:40:00,SENSOR-A,23.5,40.8
2026-04-27 06:45:00,SENSOR-A,25.5,49.6
2026-04-27 06:50:00,SENSOR-A,25.0,53.6
2026-04-27 06:55:00,SENSOR-A,29.1,54.7
2026-04-27 07:00:00,SENSOR-A,25.0,57.9
2026-04-27 07:05:00,SENSOR-A,25.5,56.3
2026-04-27 07:10:00,SENSOR-A,23.7,60.8
2026-04-27 07:15:00,SENSOR-A,28.4,60.9
2026-04-27 07:20:00,SENSOR-A,26.5,47.0
2026-04-27 07:25:00,SENSOR-A,28.8,60.5
2026-04-27 07:30:00,SENSOR-A,26.2,59.3
2026-04-27 07:35:00,SENSOR-A,28.5,57.6
2026-04-27 07:40:00,SENSOR-A,26.9,55.3
2026-04-27 07:45:00,SENSOR-A,25.9,50.9
2026-04-27 07:50:00,SENSOR-A,27.3,44.0
2026-04-27 07:55:00,SENSOR-A,27.9,62.0
2026-04-27 08:00:00,SENSOR-A,28.3,58.0
2026-04-27 08:05:00,SENSOR-A,26.8,49.8
2026-04-27 08:10:00,SENSOR-A,27.2,48.7
2026-04-27 08:15:00,SENSOR-A,23.9,44.3
2026-04-27 08:20:00,SENSOR-A,27.7,56.4
2026-04-27 08:25:00,SENSOR-A,27.3,68.3
2026-04-27 08:30:00,SENSOR-A,26.3,40.5
2026-04-27 08:35:00,SENSOR-A,28.3,42.7
2026-04-27 08:40:00,SENSOR-A,29.7,53.5
2026-04-27 08:45:00,SENSOR-A,26.4,30.9
2026-04-27 08:50:00,SENSOR-A,28.8,53.4
2026-04-27 08:55:00,SENSOR-A,27.8,61.9
2026-04-27 09:00:00,SENSOR-A,28.3,39.7
2026-04-27 09:05:00,SENSOR-A,28.3,62.6
2026-04-27 09:10:00,SENSOR-A,28.6,59.6
2026-04-27 09:15:00,SENSOR-A,29.2,37.3
2026-04-27 09:20:00,SENSOR-A,28.8,69.8
2026-04-27 09:25:00,SENSOR-A,30.7,46.4
2026-04-27 09:30:00,SENSOR-A,27.6,69.5
2026-04-27 09:35:00,SENSOR-A,25.3,67.3
2026-04-27 09:40:00,SENSOR-A,27.6,49.3
2026-04-27 09:45:00,SENSOR-A,27.5,65.9
2026-04-27 09:50:00,SENSOR-A,26.9,51.7
2026-04-27 09:55:00,SENSOR-A,29.4,57.5
2026-04-27 10:00:00,SENSOR-A,28.3,65.3
2026-04-27 10:05:00,SENSOR-A,27.4,45.2
2026-04-27 10:10:00,SENSOR-A,28.0,62.0
2026-04-27 10:15:00,SENSOR-A,29.9,47.6
2026-04-27 10:20:00,SENSOR-A,28.9,68.2
2026-04-27 10:25:00,SENSOR-A,29.6,48.9
2026-04-27 10:30:00,SENSOR-A,29.5,53.5
2026-04-27 10:35:00,SENSOR-A,27.5,47.9
2026-04-27 10:40:00,SENSOR-A,30.3,50.5
2026-04-27 10:45:00,SENSOR-A,27.6,54.7
2026-04-27 10:50:00,SENSOR-A,28.3,56.2
2026-04-27 10:55:00,SENSOR-A,26.7,65.3
2026-04-27 11:00:00,SENSOR-A,28.0,49.1
2026-04-27 11:05:00,SENSOR-A,27.3,65.0
2026-04-27 11:10:00,SENSOR-A,27.0,53.6
2026-04-27 11:15:00,SENSOR-A,28.1,59.1
2026-04-27 11:20:00,SENSOR-A,30.6,52.5
2026-04-27 11:25:00,SENSOR-A,27.7,55.7
2026-04-27 11:30:00,SENSOR-A,30.3,43.0
2026-04-27 11:35:00,SENSOR-A,28.0,51.7
2026-04-27 11:40:00,SENSOR-A,30.9,76.8
2026-04-27 11:45:00,SENSOR-A,28.9,46.2
2026-04-27 11:50:00,SENSOR-A,27.8,63.2
2026-04-27 11:55:00,SENSOR-A,29.4,65.2
2026-04-27 12:00:00,SENSOR-A,29.4,53.5
2026-04-27 12:05:00,SENSOR-A,28.5,64.8
2026-04-27 12:10:00,SENSOR-A,29.3,50.6
2026-04-27 12:15:00,SENSOR-A,27.7,55.2
2026-04-27 12:20:00,SENSOR-A,28.5,56.1
2026-04-27 12:25:00,SENSOR-A,29.0,60.9
2026-04-27 12:30:00,SENSOR-A,26.7,46.3
2026-04-27 12:35:00,SENSOR-A,31.2,57.5
2026-04-27 12:40:00,SENSOR-A,30.2,46.0
2026-04-27 12:45:00,SENSOR-A,28.8,43.1
2026-04-27 12:50:00,SENSOR-A,28.5,60.2
2026-04-27 12:55:00,SENSOR-A,29.1,55.3
2026-04-27 13:00:00,SENSOR-A,30.4,52.8
2026-04-27 13:05:00,SENSOR-A,30.3,42.9
2026-04-27 13:10:00,SENSOR-A,27.9,63.3
2026-04-27 13:15:00,SENSOR-A,29.9,58.0
2026-04-27 13:20:00,SENSOR-A,29.4,50.4
2026-04-27 13:25:00,SENSOR-A,27.5,55.7
2026-04-27 13:30:00,SENSOR-A,28.2,50.2
2026-04-27 13:35:00,SENSOR-A,28.7,57.4
2026-04-27 13:40:00,SENSOR-A,29.0,67.4
2026-04-27 13:45:00,SENSOR-A,27.2,47.3
2026-04-27 13:50:00,SENSOR-A,26.2,54.0
2026-04-27 13:55:00,SENSOR-A,28.6,67.2
2026-04-27 14:00:00,SENSOR-A,29.2,62.5
2026-04-27 14:05:00,SENSOR-A,26.0,41.9
2026-04-27 14:10:00,SENSOR-A,28.2,63.1
2026-04-27 14:15:00,SENSOR-A,29.1,53.1
2026-04-27 14:20:00,SENSOR-A,27.0,59.4
2026-04-27 14:25:00,SENSOR-A,27.5,58.4
2026-04-27 14:30:00,SENSOR-A,30.2,55.3
2026-04-27 14:35:00,SENSOR-A,25.2,57.5
2026-04-27 14:40:00,SENSOR-A,28.4,49.0
2026-04-27 14:45:00,SENSOR-A,27.1,55.8
2026-04-27 14:50:00,SENSOR-A,28.4,49.3
2026-04-27 14:55:00,SENSOR-A,28.5,71.4
2026-04-27 15:00:00,SENSOR-A,28.3,46.2
2026-04-27 15:05:00,SENSOR-A,28.0,61.4
2026-04-27 15:10:00,SENSOR-A,28.4,63.8
2026-04-27 15:15:00,SENSOR-A,29.6,50.0
2026-04-27 15:20:00,SENSOR-A,26.4,48.7
2026-04-27 15:25:00,SENSOR-A,27.4,56.8
2026-04-27 15:30:00,SENSOR-A,27.2,62.5
2026-04-27 15:35:00,SENSOR-A,25.9,64.2
2026-04-27 15:40:00,SENSOR-A,27.3,46.1
2026-04-27 15:45:00,SENSOR-A,29.5,51.7
2026-04-27 15:50:00,SENSOR-A,26.8,56.2
2026-04-27 15:55:00,SENSOR-A,27.3,47.6
2026-04-27 16:00:00,SENSOR-A,27.0,47.7
2026-04-27 16:05:00,SENSOR-A,27.5,40.3
2026-04-27 16:10:00,SENSOR-A,27.8,50.5
2026-04-27 16:15:00,SENSOR-A,27.7,55.3
2026-04-27 16:20:00,SENSOR-A,24.7,62.9
2026-04-27 16:25:00,SENSOR-A,27.7,65.6
2026-04-27 16:30:00,SENSOR-A,29.0,49.9
2026-04-27 16:35:00,SENSOR-A,26.4,59.7
2026-04-27 16:40:00,SENSOR-A,25.8,56.0
2026-04-27 16:45:00,SENSOR-A,26.4,54.4
2026-04-27 16:50:00,SENSOR-A,29.2,50.1
2026-04-27 16:55:00,SENSOR-A,26.6,57.4
2026-04-27 17:00:00,SENSOR-A,25.3,67.2
2026-04-27 17:05:00,SENSOR-A,25.6,46.1
2026-04-27 17:10:00,SENSOR-A,23.7,65.6
2026-04-27 17:15:00,SENSOR-A,28.0,57.0
2026-04-27 17:20:00,SENSOR-A,27.4,43.6
2026-04-27 17:25:00,SENSOR-A,24.7,49.6
2026-04-27 17:30:00,SENSOR-A,24.3,45.5
2026-04-27 17:35:00,SENSOR-A,26.2,61.8
2026-04-27 17:40:00,SENSOR-A,24.8,68.6
2026-04-27 17:45:00,SENSOR-A,26.4,68.3
2026-04-27 17:50:00,SENSOR-A,24.5,68.0
2026-04-27 17:55:00,SENSOR-A,27.2,52.1
2026-04-27 18:00:00,SENSOR-A,24.0,46.0
2026-04-27 18:05:00,SENSOR-A,23.6,49.0
2026-04-27 18:10:00,SENSOR-A,25.1,47.0
2026-04-27 18:15:00,SENSOR-A,23.9,56.4
2026-04-27 18:20:00,SENSOR-A,24.9,63.2
2026-04-27 18:25:00,SENSOR-A,24.5,51.8
2026-04-27 18:30:00,SENSOR-A,26.1,54.1
2026-04-27 18:35:00,SENSOR-A,24.7,37.0
2026-04-27 18:40:00,SENSOR-A,23.8,51.4
2026-04-27 18:45:00,SENSOR-A,26.7,55.3
2026-04-27 18:50:00,SENSOR-A,24.4,59.4
2026-04-27 18:55:00,SENSOR-A,22.3,57.7
2026-04-27 19:00:00,SENSOR-A,25.2,63.3
2026-04-27 19:05:00,SENSOR-A,25.2,49.5
2026-04-27 19:10:00,SENSOR-A,23.9,52.3
2026-04-27 19:15:00,SENSOR-A,26.2,49.9
2026-04-27 19:20:00,SENSOR-A,22.5,67.0
2026-04-27 19:25:00,SENSOR-A,24.5,53.2
2026-04-27 19:30:00,SENSOR-A,23.3,64.3
2026-04-27 19:35:00,SENSOR-A,25.0,47.1
2026-04-27 19:40:00,SENSOR-A,24.0,38.2
2026-04-27 19:45:00,SENSOR-A,20.9,83.5
2026-04-27 19:50:00,SENSOR-A,23.6,52.3
2026-04-27 19:55:00,SENSOR-A,23.2,65.9
2026-04-27 20:00:00,SENSOR-A,25.2,51.1
2026-04-27 20:05:00,SENSOR-A,22.7,68.9
2026-04-27 20:10:00,SENSOR-A,24.1,55.9
2026-04-27 20:15:00,SENSOR-A,24.3,52.2
2026-04-27 20:20:00,SENSOR-A,22.4,48.0
2026-04-27 20:25:00,SENSOR-A,23.7,52.6
2026-04-27 20:30:00,SENSOR-A,22.7,51.2
2026-04-27 20:35:00,SENSOR-A,22.5,49.7
2026-04-27 20:40:00,SENSOR-A,23.6,57.1
2026-04-27 20:45:00,SENSOR-A,20.5,70.8
2026-04-27 20:50:00,SENSOR-A,22.5,34.8
2026-04-27 20:55:00,SENSOR-A,23.0,50.0
2026-04-27 21:00:00,SENSOR-A,20.3,54.5
2026-04-27 21:05:00,SENSOR-A,21.4,73.4
2026-04-27 21:10:00,SENSOR-A,21.1,61.2
2026-04-27 21:15:00,SENSOR-A,19.5,55.7
2026-04-27 21:20:00,SENSOR-A,21.9,54.5
2026-04-27 21:25:00,SENSOR-A,23.1,56.9
2026-04-27 21:30:00,SENSOR-A,19.6,47.5
2026-04-27 21:35:00,SENSOR-A,21.5,41.8
2026-04-27 21:40:00,SENSOR-A,21.2,48.5
2026-04-27 21:45:00,SENSOR-A,22.4,59.6
2026-04-27 21:50:00,SENSOR-A,19.7,63.3
2026-04-27 21:55:00,SENSOR-A,20.3,69.5
2026-04-27 22:00:00,SENSOR-A,20.6,52.4
2026-04-27 22:05:00,SENSOR-A,23.1,60.8
2026-04-27 22:10:00,SENSOR-A,20.9,62.6
2026-04-27 22:15:00,SENSOR-A,21.7,67.9
2026-04-27 22:20:00,SENSOR-A,21.3,64.0
2026-04-27 22:25:00,SENSOR-A,19.7,44.0
2026-04-27 22:30:00,SENSOR-A,23.0,55.7
2026-04-27 22:35:00,SENSOR-A,21.4,64.7
2026-04-27 22:40:00,SENSOR-A,23.1,52.7
2026-04-27 22:45:00,SENSOR-A,24.6,51.6
2026-04-27 22:50:00,SENSOR-A,21.7,44.0
2026-04-27 22:55:00,SENSOR-A,20.9,47.2
2026-04-27 23:00:00,SENSOR-A,19.9,54.1
2026-04-27 23:05:00,SENSOR-A,21.2,54.6
